Episode,Total_Local_Reward,R_env,R_passing,R_in_box,R_assist,R_role,R_approach
25,-0.5749999284744263,0.0,-2.0,0.0,0.0,1.1250000894069672,0.30000001192092896
26,8.475000232458115,0.0,-4.300000011920929,0.0,0.0,12.175000131130219,0.6000000238418579
27,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
28,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
29,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
30,9.975000470876694,0.0,-12.300000011920929,0.0,0.0,21.67500078678131,0.6000000238418579
31,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
32,10.550000160932541,0.0,-0.2999999523162842,0.0,0.0,10.25000050663948,0.6000000238418579
33,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
34,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
35,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
36,17.525001257658005,-1.0000001192092896,-8.0,0.0,0.0,26.225002128630877,0.30000001192092896
37,20.325001295655966,0.0,-3.0,0.0,0.0,23.02500145882368,0.30000001192092896
38,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
39,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
40,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
41,17.074999377131462,0.0,-2.0,0.0,0.0,18.77499920502305,0.30000001192092896
42,18.92500100284815,0.0,-5.800000011920929,0.0,0.0,23.8250014744699,0.9000000357627869
43,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
44,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
45,9.175000879913568,0.0,-11.0,0.0,0.0,19.875001024454832,0.30000001192092896
46,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
47,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
48,16.10000103339553,-1.0000001192092896,-6.599999964237213,0.0,0.0,22.800001561641693,0.9000000357627869
49,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
50,1.4249999225139618,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
51,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
52,5.100000724196434,-1.0000001192092896,-17.299999952316284,0.0,0.0,22.800001077353954,0.6000000238418579
53,2.050000011920929,0.0,1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
54,1.0499999821186066,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
55,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
56,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
57,-0.19999992847442627,0.0,-2.0,0.0,0.0,1.5000001192092896,0.30000001192092896
58,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
59,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
60,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
61,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
62,14.875000454485416,0.0,-6.600000023841858,0.0,0.0,20.2750004529953,1.2000000476837158
63,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
64,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
65,0.4250001013278961,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
66,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
67,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
68,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
69,1.0499999225139618,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
70,14.325000785291195,0.0,-13.0,0.0,0.0,27.025001130998135,0.30000001192092896
71,5.800000369548798,0.0,-2.600000023841858,0.0,0.0,7.500000596046448,0.9000000357627869
72,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
73,11.675000488758087,0.0,-1.300000011920929,0.0,0.0,12.375000536441803,0.6000000238418579
74,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
75,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
76,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
77,6.825000494718552,0.0,-6.300000011920929,0.0,0.0,12.525000661611557,0.6000000238418579
78,9.550000235438347,0.0,-4.0,0.0,0.0,13.250000271946192,0.30000001192092896
79,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
80,12.825000423938036,-1.0000001192092896,-12.300000011920929,0.0,0.0,25.525001790374517,0.6000000238418579
81,14.900000557303429,-1.0000001192092896,-3.5,0.0,0.0,18.800000797957182,0.6000000238418579
82,14.450000528246164,0.0,-1.0,0.0,0.0,15.150000881403685,0.30000001192092896
83,-2.1749996952712536,-1.0000001192092896,-31.5,0.0,0.0,28.525000017136335,1.8000000715255737
84,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
85,7.100000210106373,-1.0000001192092896,-5.5,0.0,0.0,13.00000025331974,0.6000000238418579
86,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
87,2.424999952316284,0.0,1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
88,14.700000956654549,-1.0000001192092896,-6.0,0.0,0.0,21.400001142174006,0.30000001192092896
89,0.05000007152557373,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
90,23.975000619888306,-1.0000001192092896,-6.0,0.0,0.0,30.675000954419374,0.30000001192092896
91,2.7999998331069946,0.0,1.0,0.0,0.0,1.5000001192092896,0.30000001192092896
92,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
93,14.0750000923872,0.0,-7.600000023841858,0.0,0.0,20.77500034496188,0.9000000357627869
94,13.099999893456697,-1.0000001192092896,-8.600000023841858,0.0,0.0,21.800000347197056,0.9000000357627869
95,37.60000041127205,0.0,-8.300000011920929,0.0,0.0,45.300001353025436,0.6000000238418579
96,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
97,11.475000143051147,0.0,-6.699999988079071,-1.0,0.0,17.375000089406967,1.8000000715255737
98,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
99,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
100,21.200000666081905,0.0,-18.500000059604645,0.0,0.0,37.60000067204237,2.1000000834465027
101,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
102,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
103,22.475000731647015,-1.0000001192092896,-13.300000011920929,0.0,0.0,36.17500137537718,0.6000000238418579
104,0.8000001013278961,0.0,-1.0,0.0,0.0,1.5000001192092896,0.30000001192092896
105,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
106,7.9750007800757885,-1.0000001192092896,-16.0,0.0,0.0,24.67500142008066,0.30000001192092896
107,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
108,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
109,13.30000015720725,-1.0000001192092896,-5.600000023841858,0.0,0.0,19.000000398606062,0.9000000357627869
110,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
111,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
112,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
113,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
114,12.425000935792923,0.0,-1.0,0.0,0.0,13.125000923871994,0.30000001192092896
115,32.70000075548887,0.0,-7.299999952316284,0.0,0.0,39.40000119060278,0.6000000238418579
116,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
117,-0.5749999582767487,0.0,-2.0,0.0,0.0,1.1250000894069672,0.30000001192092896
118,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
119,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
120,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
121,3.8000002279877663,0.0,-10.300000011920929,0.0,0.0,13.50000025331974,0.6000000238418579
122,15.7250005453825,-1.0000001192092896,-4.299999952316284,0.0,0.0,20.42500087991357,0.6000000238418579
123,25.750000670552254,-1.0000001192092896,-6.800000011920929,0.0,0.0,32.3500011600554,1.2000000476837158
124,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
125,0.17500010132789612,0.0,-2.0,0.0,0.0,1.875000149011612,0.30000001192092896
126,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
127,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
128,1.4000000953674316,0.0,0.0,0.0,0.0,1.1000000834465027,0.30000001192092896
129,2.7999999821186066,0.0,1.0,0.0,0.0,1.5000001192092896,0.30000001192092896
130,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
131,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
132,1.0499999821186066,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
133,0.8000001013278961,0.0,-1.0,0.0,0.0,1.5000001192092896,0.30000001192092896
134,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
135,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
136,1.4249999225139618,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
137,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
138,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
139,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
140,9.825000695884228,0.0,-9.0,0.0,0.0,18.525001239031553,0.30000001192092896
141,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
142,21.700000803917646,0.0,-4.0,0.0,0.0,25.40000106394291,0.30000001192092896
143,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
144,16.100000265985727,0.0,-2.5,0.0,0.0,18.000000201165676,0.6000000238418579
145,3.4249998927116394,0.0,2.0,0.0,0.0,1.1250000894069672,0.30000001192092896
146,17.925001438707113,0.0,-10.300000011920929,0.0,0.0,27.625001780688763,0.6000000238418579
147,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
148,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
149,26.650000900030136,0.0,-4.299999952316284,0.0,0.0,30.050001066178083,0.9000000357627869
150,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
151,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
152,1.0499999225139618,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
153,0.4250001013278961,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
154,33.450000155717134,0.0,-8.300000011920929,0.0,0.0,41.150001250207424,0.6000000238418579
155,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
156,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
157,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
158,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
159,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
160,2.175000160932541,0.0,0.0,0.0,0.0,1.875000149011612,0.30000001192092896
161,16.200000286102295,0.0,0.09999996423721313,0.0,0.0,14.600000560283661,1.5000000596046448
162,23.250000655651093,0.0,-6.800000011920929,-1.5,0.0,30.050001949071884,1.5000000596046448
163,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
164,3.5500003695487976,0.0,-2.0,0.0,0.0,5.250000417232513,0.30000001192092896
165,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
166,1.6000001728534698,0.0,-1.0,0.0,0.0,2.3000001907348633,0.30000001192092896
167,5.8500005304813385,0.0,-26.500000059604645,0.5,0.0,29.45000060647726,2.4000000953674316
168,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
169,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
170,19.97500102967024,-1.0000001192092896,-10.0,0.0,0.0,30.675002187490463,0.30000001192092896
171,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
172,16.400001011788845,-1.0000001192092896,-7.0,0.0,0.0,24.10000131651759,0.30000001192092896
173,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
174,3.5750000439584255,0.0,-12.600000023841858,0.0,0.0,15.274999998509884,0.9000000357627869
175,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
176,3.4249998033046722,0.0,2.0,0.0,0.0,1.1250000894069672,0.30000001192092896
177,1.4249999225139618,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
178,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
179,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
180,0.05000007152557373,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
181,16.850000642240047,0.0,-0.30000001192092896,0.0,0.0,16.550000805407763,0.6000000238418579
182,1.4750001430511475,0.0,-1.0,0.0,0.0,2.175000160932541,0.30000001192092896
183,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
184,0.8000001013278961,0.0,-1.0,0.0,0.0,1.5000001192092896,0.30000001192092896
185,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
186,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
187,11.100000146776438,0.0,-5.0,0.0,0.0,15.800000537186861,0.30000001192092896
188,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
189,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
190,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
191,11.374999966472387,-1.0000001192092896,-13.0,0.0,0.0,25.074999772012234,0.30000001192092896
192,19.450001176446676,0.0,-3.5,0.0,0.0,22.350001215934753,0.6000000238418579
193,7.150000482797623,0.0,-2.600000023841858,0.0,0.0,8.850000619888306,0.9000000357627869
194,0.3500000834465027,0.0,-2.0,0.0,0.0,2.050000101327896,0.30000001192092896
195,8.67500051483512,-1.0000001192092896,-13.0,0.0,0.0,22.37500087544322,0.30000001192092896
196,9.750000298023224,0.0,-0.6000000238418579,0.0,0.0,9.450000643730164,0.9000000357627869
197,9.000000689178705,0.0,-4.5,-3.0,0.0,15.900000862777233,0.6000000238418579
198,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
199,12.725000739097595,0.0,-1.300000011920929,0.0,0.0,12.825001031160355,1.2000000476837158
200,2.050000011920929,0.0,1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
201,1.4249999523162842,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
202,8.150000724941492,-1.0000001192092896,-5.0,0.0,0.0,13.850001018494368,0.30000001192092896
203,18.65000044927001,-1.0000001192092896,-1.600000023841858,0.0,0.0,20.35000130906701,0.9000000357627869
204,1.8000001311302185,0.0,0.0,0.0,0.0,1.5000001192092896,0.30000001192092896
205,2.7999999821186066,0.0,1.0,0.0,0.0,1.5000001192092896,0.30000001192092896
206,16.700000934302807,0.0,-7.299999952316284,0.0,0.0,23.400001518428326,0.6000000238418579
207,20.37500125169754,-1.0000001192092896,-10.5,0.0,0.0,30.67500202730298,1.2000000476837158
208,2.050000011920929,0.0,1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
209,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
210,16.52500057220459,0.0,-11.100000023841858,0.0,0.0,26.425000965595245,1.2000000476837158
211,7.275000900030136,0.0,-5.299999952316284,0.0,0.0,11.975001007318497,0.6000000238418579
212,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
213,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
214,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
215,11.625000569969416,0.0,-5.0,0.0,0.0,16.325000636279583,0.30000001192092896
216,8.950000926852226,-1.0000001192092896,-11.0,0.0,0.0,20.650001399219036,0.30000001192092896
217,8.275000765919685,0.0,-14.0,0.0,0.0,21.975000761449337,0.30000001192092896
218,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
219,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
220,7.2000005058944225,0.0,-18.0,0.0,0.0,24.300001453608274,0.9000000357627869
221,0.4250001013278961,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
222,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
223,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
224,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
225,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
226,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
227,-0.5749999582767487,0.0,-2.0,0.0,0.0,1.1250000894069672,0.30000001192092896
228,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
229,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
230,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
231,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
232,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
233,13.50000037252903,0.0,-8.0,0.0,0.0,21.200000576674938,0.30000001192092896
234,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
235,13.075001016259193,0.0,-15.0,0.0,0.0,27.775001496076584,0.30000001192092896
236,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
237,3.175000160932541,0.0,-2.300000011920929,0.0,0.0,4.875000387430191,0.6000000238418579
238,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
239,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
240,16.925001233816147,0.0,-9.0,0.0,0.0,25.625001329928637,0.30000001192092896
241,5.000000327825546,0.0,-6.600000023841858,0.0,0.0,10.70000047981739,0.9000000357627869
242,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
243,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
244,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
245,6.125000439584255,-1.0000001192092896,-15.200000047683716,0.0,0.0,20.825000785291195,1.5000000596046448
246,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
247,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
248,4.975000441074371,0.0,-6.300000011920929,0.0,0.0,10.67500051856041,0.6000000238418579
249,2.049999922513962,0.0,1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
250,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
251,2.7999999821186066,0.0,1.0,0.0,0.0,1.5000001192092896,0.30000001192092896
252,0.4250001013278961,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
253,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
254,18.400000300258398,0.0,-3.0,0.0,0.0,21.100000981241465,0.30000001192092896
255,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
256,17.00000076368451,0.0,-4.0,0.0,0.0,20.700000889599323,0.30000001192092896
257,17.45000086352229,-1.0000001192092896,-2.5,0.0,0.0,20.35000078380108,0.6000000238418579
258,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
259,10.550000071525574,0.0,-3.600000023841858,0.0,0.0,13.25000037252903,0.9000000357627869
260,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
261,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
262,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
263,18.600001011043787,-1.0000001192092896,-7.0,0.0,0.0,26.300002098083496,0.30000001192092896
264,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
265,13.70000046491623,0.0,-4.300000011920929,0.0,0.0,17.40000057220459,0.6000000238418579
266,2.050000011920929,0.0,1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
267,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
268,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
269,9.600000441074371,0.0,-1.300000011920929,0.0,0.0,10.300000727176666,0.6000000238418579
270,4.72500017285347,0.0,0.0,0.0,0.0,4.425000160932541,0.30000001192092896
271,13.875000786036253,0.0,-2.0,0.0,0.0,15.575001120567322,0.30000001192092896
272,10.550000369548798,0.0,1.699999988079071,0.0,0.0,8.250000655651093,0.6000000238418579
273,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
274,1.6749999821186066,0.0,1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
275,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
276,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
277,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
278,-0.9499999582767487,0.0,-2.0,0.0,0.0,0.7500000596046448,0.30000001192092896
279,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
280,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
281,4.175000682473183,-1.0000001192092896,-7.0,0.0,0.0,11.87500074878335,0.30000001192092896
282,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
283,18.325000792741776,0.0,-4.0,0.0,0.0,20.82500146701932,1.5000000596046448
284,1.0500000715255737,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
285,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
286,1.8000001311302185,0.0,0.0,0.0,0.0,1.5000001192092896,0.30000001192092896
287,17.025000549852848,-1.0000001192092896,-2.5,0.5,0.0,18.825001005083323,1.2000000476837158
288,-0.32499995827674866,0.0,-1.0,0.0,0.0,0.3750000298023224,0.30000001192092896
289,0.42500007152557373,0.0,-1.0,0.0,0.0,1.1250000894069672,0.30000001192092896
290,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
291,18.850000150501728,0.0,-5.5,-1.5,0.0,25.25000062212348,0.6000000238418579
292,1.0499998927116394,0.0,0.0,0.0,0.0,0.7500000596046448,0.30000001192092896
293,0.6750000417232513,0.0,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
294,13.550000671297312,0.0,-5.0,0.0,0.0,18.25000136345625,0.30000001192092896
295,1.4250001013278961,0.0,0.0,0.0,0.0,1.1250000894069672,0.30000001192092896
296,7.350000716745853,-1.0000001192092896,-8.0,0.0,0.0,16.0500007532537,0.30000001192092896
297,6.375000417232513,0.0,-2.300000011920929,0.0,0.0,8.075000494718552,0.6000000238418579
298,0.05000007152557373,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
299,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
300,0.05000004172325134,0.0,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
301,21.750000573694706,0.0,-8.0,0.0,0.0,29.450001206249,0.30000001192092896
